id,rhy_number,species_id,amount,official_harvest,permit_number,point,point_of_time,latitude,longitude,created_at,id-2,gender,age,weight_estimated,fitness_class,antlers_type,antlers_width,antlers_points_left,antlers_points_right,not_edible,harvest_id,weight,weight_measured,antler_points_left,antler_points_right
412338,168,47282,1,TRUE,NULL,NULL,2018-04-23,6699514,508879,2022-09-13 11:36:45.739896+03,946649,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412338,84.8,NULL,NULL,NULL
412307,503,47282,1,FALSE,NULL,NULL,2018-04-23,7041996,262740,2022-09-13 11:36:45.739896+03,947115,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412307,15,NULL,NULL,NULL
412699,503,47282,1,TRUE,NULL,NULL,2018-04-27,7074570,253393,2022-09-13 11:36:45.739896+03,947114,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412699,34,NULL,NULL,NULL
412896,503,47282,1,TRUE,NULL,NULL,2018-04-27,7056855,256317,2022-09-13 11:36:45.739896+03,947120,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412896,45,NULL,NULL,NULL
412716,505,47282,1,TRUE,NULL,NULL,2018-04-27,7058861,207057,2022-09-13 11:36:45.739896+03,947127,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412716,25-Jan,NULL,NULL,NULL
412701,503,47282,1,TRUE,NULL,NULL,2018-04-27,7069754,247147,2022-09-13 11:36:45.739896+03,947122,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412701,135,NULL,NULL,NULL
412552,652,47282,1,TRUE,NULL,NULL,2018-04-28,6782077,186293,2022-09-13 11:36:45.739896+03,947618,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412552,80,NULL,NULL,NULL
412912,623,47282,1,TRUE,NULL,NULL,2018-04-28,6644147,338275,2022-09-13 11:36:45.739896+03,947585,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412912,35,NULL,NULL,NULL
412846,619,47282,1,TRUE,NULL,NULL,2018-04-28,6629550,296879,2022-09-13 11:36:45.739896+03,947554,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412846,40,NULL,NULL,NULL
412847,619,47282,1,TRUE,NULL,NULL,2018-04-29,6630486,287647,2022-09-13 11:36:45.739896+03,947556,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412847,50,NULL,NULL,NULL
412849,619,47282,1,TRUE,NULL,NULL,2018-04-29,6630492,287632,2022-09-13 11:36:45.739896+03,947549,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412849,200,NULL,NULL,NULL
412850,619,47282,1,TRUE,NULL,NULL,2018-04-29,6630496,287645,2022-09-13 11:36:45.739896+03,947550,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412850,180,NULL,NULL,NULL
412848,619,47282,1,TRUE,NULL,NULL,2018-04-29,6630496,287637,2022-09-13 11:36:45.739896+03,947552,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412848,80,NULL,NULL,NULL
412826,619,47282,1,TRUE,NULL,NULL,2018-04-29,6629507,296872,2022-09-13 11:36:45.739896+03,947562,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412826,45,NULL,NULL,NULL
412891,503,47282,1,TRUE,NULL,NULL,2018-04-29,7050055,256485,2022-09-13 11:36:45.739896+03,947112,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412891,101,NULL,NULL,NULL
413238,627,47282,1,TRUE,NULL,NULL,2018-04-29,6669749,458870,2022-09-13 11:36:45.739896+03,947604,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413238,130,NULL,NULL,NULL
413239,627,47282,1,TRUE,NULL,NULL,2018-04-29,6669749,458871,2022-09-13 11:36:45.739896+03,947603,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413239,40,NULL,NULL,NULL
413240,627,47282,1,TRUE,NULL,NULL,2018-04-29,6669749,458872,2022-09-13 11:36:45.739896+03,947609,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413240,80,NULL,NULL,NULL
412833,652,47282,1,TRUE,NULL,NULL,2018-04-29,6782048,186626,2022-09-13 11:36:45.739896+03,947619,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412833,30,NULL,NULL,NULL
413150,652,47282,1,TRUE,NULL,NULL,2018-04-29,6767934,176984,2022-09-13 11:36:45.739896+03,947622,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413150,100,NULL,NULL,NULL
412649,653,47282,1,TRUE,NULL,NULL,2018-04-29,6642780,260110,2022-09-13 11:36:45.739896+03,947626,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412649,50,NULL,NULL,NULL
412855,619,47282,1,TRUE,NULL,NULL,2018-04-30,6638933,320470,2022-09-13 11:36:45.739896+03,947555,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412855,70,NULL,NULL,NULL
412856,619,47282,1,TRUE,NULL,NULL,2018-04-30,6638928,320462,2022-09-13 11:36:45.739896+03,947564,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412856,100,NULL,NULL,NULL
412853,619,47282,1,TRUE,NULL,NULL,2018-04-30,6632630,308532,2022-09-13 11:36:45.739896+03,947553,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412853,80,NULL,NULL,NULL
412854,619,47282,1,TRUE,NULL,NULL,2018-04-30,6636019,313697,2022-09-13 11:36:45.739896+03,947551,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412854,40,NULL,NULL,NULL
412800,169,47282,1,TRUE,NULL,NULL,2018-04-30,6694855,533228,2022-09-13 11:36:45.739896+03,946681,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412800,NULL,NULL,NULL,NULL
412858,619,47282,1,TRUE,NULL,NULL,2018-04-30,6638920,320472,2022-09-13 11:36:45.739896+03,947559,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412858,160,NULL,NULL,NULL
412857,619,47282,1,TRUE,NULL,NULL,2018-04-30,6638920,320457,2022-09-13 11:36:45.739896+03,947560,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412857,120,NULL,NULL,NULL
412799,168,47282,1,TRUE,NULL,NULL,2018-04-30,6689413,528169,2022-09-13 11:36:45.739896+03,946645,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412799,NULL,NULL,NULL,NULL
412851,619,47282,1,TRUE,NULL,NULL,2018-04-30,6632398,307117,2022-09-13 11:36:45.739896+03,947563,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412851,120,NULL,NULL,NULL
412852,619,47282,1,TRUE,NULL,NULL,2018-04-30,6632406,307130,2022-09-13 11:36:45.739896+03,947548,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412852,80,NULL,NULL,NULL
412776,621,47282,1,TRUE,NULL,NULL,2018-04-30,6631498,265924,2022-09-13 11:36:45.739896+03,947578,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412776,45,NULL,NULL,NULL
412885,502,47282,1,TRUE,NULL,NULL,2018-04-30,7072012,274825,2022-09-13 11:36:45.739896+03,947105,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412885,45,NULL,NULL,NULL
412886,503,47282,1,TRUE,NULL,NULL,2018-04-30,7068736,266989,2022-09-13 11:36:45.739896+03,947113,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412886,50,NULL,NULL,NULL
412888,503,47282,1,TRUE,NULL,NULL,2018-04-30,7052458,251559,2022-09-13 11:36:45.739896+03,947116,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,412888,120,NULL,NULL,NULL
413022,661,47282,1,TRUE,NULL,NULL,2018-05-02,6685102,234471,2022-09-13 11:36:45.739896+03,952819,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413022,NULL,NULL,NULL,NULL
413047,667,47282,1,TRUE,NULL,NULL,2018-05-02,6742642,189493,2022-09-13 11:36:45.739896+03,952931,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413047,113,NULL,NULL,NULL
413023,661,47282,1,TRUE,NULL,NULL,2018-05-03,6684377,232127,2022-09-13 11:36:45.739896+03,952821,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413023,NULL,NULL,NULL,NULL
413024,661,47282,1,TRUE,NULL,NULL,2018-05-03,6684413,232158,2022-09-13 11:36:45.739896+03,952820,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413024,NULL,NULL,NULL,NULL
413064,667,47282,1,TRUE,NULL,NULL,2018-05-05,6732082,182748,2022-09-13 11:36:45.739896+03,952932,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413064,110,NULL,NULL,NULL
413065,621,47282,1,TRUE,NULL,NULL,2018-05-05,6632040,263128,2022-09-13 11:36:45.739896+03,952702,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413065,60,NULL,NULL,NULL
413151,617,47282,1,TRUE,NULL,NULL,2018-05-05,6668648,449245,2022-09-13 11:36:45.739896+03,952681,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413151,40,NULL,NULL,NULL
413147,652,47282,1,TRUE,NULL,NULL,2018-05-05,6769010,177667,2022-09-13 11:36:45.739896+03,952752,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413147,100,NULL,NULL,NULL
413174,619,47282,1,TRUE,NULL,NULL,2018-05-06,6641029,323973,2022-09-13 11:36:45.739896+03,952689,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413174,40,NULL,NULL,NULL
413116,667,47282,1,TRUE,NULL,NULL,2018-05-06,6717017,203995,2022-09-13 11:36:45.739896+03,952935,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413116,210,NULL,NULL,NULL
413115,667,47282,1,TRUE,NULL,NULL,2018-05-06,6716858,204164,2022-09-13 11:36:45.739896+03,952934,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413115,NULL,NULL,NULL,NULL
413157,667,47282,1,TRUE,NULL,NULL,2018-05-07,6718168,205176,2022-09-13 11:36:45.739896+03,952937,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413157,130,NULL,NULL,NULL
413248,667,47282,1,TRUE,NULL,NULL,2018-05-07,6717054,204073,2022-09-13 11:36:45.739896+03,952926,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413248,170,NULL,NULL,NULL
413172,305,47282,1,TRUE,NULL,NULL,2018-05-08,7130886,312861,2022-09-13 11:36:45.739896+03,952390,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413172,40,NULL,NULL,NULL
413249,667,47282,1,TRUE,NULL,NULL,2018-05-08,6718020,204295,2022-09-13 11:36:45.739896+03,952941,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413249,NULL,NULL,NULL,NULL
413173,258,47282,1,TRUE,NULL,NULL,2018-05-08,7145997,315772,2022-09-13 11:36:45.739896+03,952354,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413173,50,NULL,NULL,NULL
413218,305,47282,1,TRUE,NULL,NULL,2018-05-08,7128569,305281,2022-09-13 11:36:45.739896+03,952392,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413218,95,NULL,NULL,NULL
413229,627,47282,1,TRUE,NULL,NULL,2018-05-08,6670328,459122,2022-09-13 11:36:45.739896+03,952736,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413229,80,NULL,NULL,NULL
413227,627,47282,1,TRUE,NULL,NULL,2018-05-08,6670471,459317,2022-09-13 11:36:45.739896+03,952734,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413227,30,NULL,NULL,NULL
413327,602,47282,1,TRUE,NULL,NULL,2018-05-08,6665112,398470,2022-09-13 11:36:45.739896+03,952614,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413327,45,NULL,NULL,NULL
413219,305,47282,1,TRUE,NULL,NULL,2018-05-09,7125799,301963,2022-09-13 11:36:45.739896+03,952391,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413219,155,NULL,NULL,NULL
413753,253,47282,1,TRUE,NULL,NULL,2018-05-10,7221220,371281,2022-09-13 11:36:45.739896+03,952301,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413753,65,NULL,NULL,NULL
413231,504,47282,1,FALSE,NULL,NULL,2018-05-10,7051593,231958,2022-09-13 11:36:45.739896+03,952538,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413231,150,NULL,NULL,NULL
413230,504,47282,1,FALSE,NULL,NULL,2018-05-10,7055162,232581,2022-09-13 11:36:45.739896+03,952536,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413230,150,NULL,NULL,NULL
413315,602,47282,1,TRUE,NULL,NULL,2018-05-11,7219365,358137,2022-09-13 11:36:45.739896+03,952637,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413315,40,NULL,NULL,NULL
413767,253,47282,1,TRUE,NULL,NULL,2018-05-11,7217475,371248,2022-09-13 11:36:45.739896+03,952302,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413767,150,NULL,NULL,NULL
413339,602,47282,1,TRUE,NULL,NULL,2018-05-11,7225832,339269,2022-09-13 11:36:45.739896+03,952621,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413339,150,NULL,NULL,NULL
413406,623,47282,1,TRUE,NULL,NULL,2018-05-11,6654319,336289,2022-09-13 11:36:45.739896+03,952713,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413406,200,NULL,NULL,NULL
413404,157,47282,1,TRUE,NULL,NULL,2018-05-12,6678216,499137,2022-09-13 11:36:45.739896+03,952158,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413404,60,NULL,NULL,NULL
413397,157,47282,1,TRUE,NULL,NULL,2018-05-12,6678216,499136,2022-09-13 11:36:45.739896+03,952161,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413397,38,NULL,NULL,NULL
413396,157,47282,1,TRUE,NULL,NULL,2018-05-12,6678223,499138,2022-09-13 11:36:45.739896+03,952162,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413396,24,NULL,NULL,NULL
413322,318,47282,1,TRUE,NULL,NULL,2018-05-12,7117756,288600,2022-09-13 11:36:45.739896+03,952414,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413322,178,NULL,NULL,NULL
413341,602,47282,1,TRUE,NULL,NULL,2018-05-12,7216615,346478,2022-09-13 11:36:45.739896+03,952624,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413341,130,NULL,NULL,NULL
413371,157,47282,1,TRUE,NULL,NULL,2018-05-13,6674371,495900,2022-09-13 11:36:45.739896+03,952159,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413371,NULL,NULL,NULL,NULL
413369,157,47282,1,TRUE,NULL,NULL,2018-05-13,6674373,495760,2022-09-13 11:36:45.739896+03,952166,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413369,75,NULL,NULL,NULL
413370,157,47282,1,TRUE,NULL,NULL,2018-05-13,6674376,495802,2022-09-13 11:36:45.739896+03,952160,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413370,NULL,NULL,NULL,NULL
413384,667,47282,1,TRUE,NULL,NULL,2018-05-13,6750026,173093,2022-09-13 11:36:45.739896+03,952924,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413384,35,NULL,NULL,NULL
413385,667,47282,1,TRUE,NULL,NULL,2018-05-13,6749767,173022,2022-09-13 11:36:45.739896+03,952923,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413385,42,NULL,NULL,NULL
413494,617,47282,1,TRUE,NULL,NULL,2018-05-15,6667122,428156,2022-09-13 11:36:45.739896+03,952679,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413494,60,NULL,NULL,NULL
413493,617,47282,1,TRUE,NULL,NULL,2018-05-15,6667103,428141,2022-09-13 11:36:45.739896+03,952677,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413493,85,NULL,NULL,NULL
413492,617,47282,1,TRUE,NULL,NULL,2018-05-15,6667106,428155,2022-09-13 11:36:45.739896+03,952688,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413492,120,NULL,NULL,NULL
413673,253,47282,1,TRUE,NULL,NULL,2018-05-18,7230908,365003,2022-09-13 11:36:45.739896+03,952317,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413673,200,NULL,NULL,NULL
413675,253,47282,1,TRUE,NULL,NULL,2018-05-18,7230773,365125,2022-09-13 11:36:45.739896+03,952316,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413675,160,NULL,NULL,NULL
414268,215,47282,1,TRUE,NULL,NULL,2018-05-18,7248519,368497,2022-09-13 11:36:45.739896+03,952249,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414268,140,NULL,NULL,NULL
413678,602,47282,1,TRUE,NULL,NULL,2018-05-18,7231176,364757,2022-09-13 11:36:45.739896+03,952627,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413678,200,NULL,NULL,NULL
413677,602,47282,1,TRUE,NULL,NULL,2018-05-18,7231299,364892,2022-09-13 11:36:45.739896+03,952638,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413677,180,NULL,NULL,NULL
413674,602,47282,1,TRUE,NULL,NULL,2018-05-18,7230920,364746,2022-09-13 11:36:45.739896+03,952632,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413674,160,NULL,NULL,NULL
413788,215,47282,1,TRUE,NULL,NULL,2018-05-19,7256249,376262,2022-09-13 11:36:45.739896+03,952246,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413788,120,NULL,NULL,NULL
413739,602,47282,1,TRUE,NULL,NULL,2018-05-19,7217291,345125,2022-09-13 11:36:45.739896+03,952629,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413739,200,NULL,NULL,NULL
414269,204,47282,1,TRUE,NULL,NULL,2018-05-19,7254880,369102,2022-09-13 11:36:45.739896+03,952235,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414269,150,NULL,NULL,NULL
413786,256,47282,1,TRUE,NULL,NULL,2018-05-20,7246205,379157,2022-09-13 11:36:45.739896+03,952337,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413786,100,NULL,NULL,NULL
413787,215,47282,1,TRUE,NULL,NULL,2018-05-20,7255316,381320,2022-09-13 11:36:45.739896+03,952243,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413787,100,NULL,NULL,NULL
413783,602,47282,1,TRUE,NULL,NULL,2018-05-22,6616515,270966,2022-09-13 11:36:45.739896+03,952630,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413783,40,NULL,NULL,NULL
413903,652,47282,1,TRUE,NULL,NULL,2018-05-22,6749729,177800,2022-09-13 11:36:45.739896+03,952749,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413903,40,NULL,NULL,NULL
413784,621,47282,1,TRUE,NULL,NULL,2018-05-22,6632016,263143,2022-09-13 11:36:45.739896+03,952701,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413784,60,NULL,NULL,NULL
413904,652,47282,1,TRUE,NULL,NULL,2018-05-22,6749300,179088,2022-09-13 11:36:45.739896+03,952756,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413904,35,NULL,NULL,NULL
414108,617,47282,1,TRUE,NULL,NULL,2018-05-24,6665358,426888,2022-09-13 11:36:45.739896+03,952682,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414108,100,NULL,NULL,NULL
414029,620,47282,1,TRUE,NULL,NULL,2018-05-25,6656108,380088,2022-09-13 11:36:45.739896+03,952691,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414029,70,NULL,NULL,NULL
414028,620,47282,1,TRUE,NULL,NULL,2018-05-25,6656147,380065,2022-09-13 11:36:45.739896+03,952698,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414028,70,NULL,NULL,NULL
414027,620,47282,1,TRUE,NULL,NULL,2018-05-25,6656137,380099,2022-09-13 11:36:45.739896+03,952699,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414027,180,NULL,NULL,NULL
414030,620,47282,1,TRUE,NULL,NULL,2018-05-25,6656123,380069,2022-09-13 11:36:45.739896+03,952692,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414030,25,NULL,NULL,NULL
413933,625,47282,1,TRUE,NULL,NULL,2018-05-26,6637790,366510,2022-09-13 11:36:45.739896+03,952718,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413933,25,NULL,NULL,NULL
413952,602,47282,1,TRUE,NULL,NULL,2018-05-26,6661770,465489,2022-09-13 11:36:45.739896+03,952635,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,413952,40,NULL,NULL,NULL
414157,256,47282,1,TRUE,NULL,NULL,2018-05-26,7247948,388896,2022-09-13 11:36:45.739896+03,952341,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414157,80,NULL,NULL,NULL
414156,256,47282,1,TRUE,NULL,NULL,2018-05-26,7240635,385354,2022-09-13 11:36:45.739896+03,952340,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414156,90,NULL,NULL,NULL
414041,631,47282,1,TRUE,NULL,NULL,2018-05-27,6650774,268850,2022-09-13 11:36:45.739896+03,952744,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414041,50,NULL,NULL,NULL
414042,631,47282,1,TRUE,NULL,NULL,2018-05-27,6650740,269091,2022-09-13 11:36:45.739896+03,952745,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414042,50,NULL,NULL,NULL
414409,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630265,223249,2022-09-13 11:36:45.739896+03,952770,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414409,230,NULL,NULL,NULL
414402,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630259,223247,2022-09-13 11:36:45.739896+03,952765,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414402,40,NULL,NULL,NULL
414400,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630261,223248,2022-09-13 11:36:45.739896+03,952766,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414400,180,NULL,NULL,NULL
414404,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630263,223251,2022-09-13 11:36:45.739896+03,952761,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414404,180,NULL,NULL,NULL
414405,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630256,223248,2022-09-13 11:36:45.739896+03,952760,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414405,50,NULL,NULL,NULL
414406,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630266,223249,2022-09-13 11:36:45.739896+03,952758,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414406,40,NULL,NULL,NULL
414407,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630259,223247,2022-09-13 11:36:45.739896+03,952771,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414407,100,NULL,NULL,NULL
414408,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630267,223251,2022-09-13 11:36:45.739896+03,952763,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414408,150,NULL,NULL,NULL
414398,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630261,223256,2022-09-13 11:36:45.739896+03,952762,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414398,200,NULL,NULL,NULL
414399,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630263,223248,2022-09-13 11:36:45.739896+03,952764,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414399,170,NULL,NULL,NULL
414401,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630265,223255,2022-09-13 11:36:45.739896+03,952767,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414401,120,NULL,NULL,NULL
414403,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630269,223232,2022-09-13 11:36:45.739896+03,952768,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414403,180,NULL,NULL,NULL
414397,653,47282,1,TRUE,NULL,NULL,2018-05-31,6630263,223247,2022-09-13 11:36:45.739896+03,952769,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414397,50,NULL,NULL,NULL
414386,619,47282,1,TRUE,NULL,NULL,2018-06-03,6630412,297296,2022-09-13 11:36:45.739896+03,957196,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414386,65,NULL,NULL,NULL
414385,619,47282,1,TRUE,NULL,NULL,2018-06-03,6630263,296326,2022-09-13 11:36:45.739896+03,957229,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414385,40,NULL,NULL,NULL
414925,619,47282,1,TRUE,NULL,NULL,2018-06-16,6630502,287642,2022-09-13 11:36:45.739896+03,957224,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,414925,35,NULL,NULL,NULL
415025,667,47282,1,TRUE,NULL,NULL,2018-06-20,6744156,186651,2022-09-13 11:36:45.739896+03,957499,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415025,65,NULL,NULL,NULL
415876,157,47282,1,TRUE,NULL,NULL,2018-07-11,6684025,497329,2022-09-13 11:36:45.739896+03,961942,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415876,70,NULL,NULL,NULL
415387,157,47282,1,TRUE,NULL,NULL,2018-07-11,6684007,497357,2022-09-13 11:36:45.739896+03,961941,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415387,35,NULL,NULL,NULL
