ti_pkoord,ti_ikoord,ti_halyks,rhy_nimi_perus,ti_tilastopaiva,ti_tilastovuosi,ti_kategoria_id,kat_kategoria,ti_luokka_id,luo_luokka,ti_laji_id,la_laji,ti_ominaisuus_id,om_ominaisuus,ti_omtark1_id,ot1_tarkenne,ti_omtark2_id,ot2_tarkenne,ti_maara,om_dimensio,ti_origin_id,ti_tuottaja,ti_aikaleima,ti_piiri_nro,ti_hakemus_vuosi,ti_hakemus_numero,ti_elain_nro,ti_osakas_id
7015058,261924,504,Vöyrin seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,500,15/08/2007 14:18,500,2006,63,34,20060725095774
7015058,261924,504,Vöyrin seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,37,34,20010724102465
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,49,34,20020826165201
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,31,34,20010724095360
7009060,232936,505,Vaasan seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,16,yksilöä,LUPAHALLIN,500,17/07/2013 08:20,500,2012,79,34,20020822110321
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,20,34,20010724081634
7009060,232936,505,Vaasan seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,39,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,61,34,20050726131011
7009060,232936,505,Vaasan seutu,17/01/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,10/03/2003 12:00,500,2002,120,34,20020826152934
7009060,232936,505,Vaasan seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,30,yksilöä,LUPAHALLIN,500,30/07/2010 14:42,500,2009,74,34,20090731091626
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,19,34,20010724080988
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,42,34,20020827093613
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,13,34,20020827135276
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,48,34,20020827075321
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,29,34,20010724095046
7009060,232936,505,Vaasan seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,27,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,64,34,20070725105198
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,28,34,20010724094803
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,28,34,20020827114428
7009060,232936,505,Vaasan seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,38,yksilöä,LUPAHALLIN,500,10/08/2009 11:51,500,2008,67,34,20080731143243
7009060,232936,505,Vaasan seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,40,yksilöä,LUPAHALLIN,500,02/08/2005 11:15,500,2004,61,34,20040728084644
7009060,232936,505,Vaasan seutu,29/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,49,34,20010725112034
7009060,232936,505,Vaasan seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,27,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,6,34,20040227091921
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,18,34,20010724080681
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,30,34,20010724095810
7009060,232936,505,Vaasan seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,26,yksilöä,LUPAHALLIN,500,30/07/2010 14:42,500,2009,74,34,20090806153115
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,25,34,20010724094227
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,38,34,20020827100700
7009060,232936,505,Vaasan seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,40,34,20010724103206
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,64,34,20020826156723
7009060,232936,505,Vaasan seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,500,27/06/2003 09:39,500,2003,6,34,20030206124455
7009060,232936,505,Vaasan seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,08/08/2007 10:10,500,2006,64,34,20060725101311
7009060,232936,505,Vaasan seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,14,34,20020827133659
6990068,221941,506,Maalahden seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,65,34,20070725110629
6990068,221941,506,Maalahden seutu,29/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,55,34,20010725132713
6990068,221941,506,Maalahden seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,14,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,7,34,20040227092834
6990068,221941,506,Maalahden seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,46,34,20020827091379
6990068,221941,506,Maalahden seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,29/07/2010 12:54,500,2009,75,34,20090731091852
6990068,221941,506,Maalahden seutu,29/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,53,34,20010725132445
6990068,221941,506,Maalahden seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,23,34,20010724082118
6990068,221941,506,Maalahden seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,44,34,20020827092090
6990068,221941,506,Maalahden seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,500,27/06/2003 09:39,500,2003,8,34,20030211136059
6990068,221941,506,Maalahden seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,500,28/08/2007 11:43,500,2006,65,34,20060725101828
6990068,221941,506,Maalahden seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,500,17/07/2013 08:20,500,2012,80,34,20020830100831
6990068,221941,506,Maalahden seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,45,34,20020827091935
6990068,221941,506,Maalahden seutu,29/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,54,34,20010725132706
6990068,221941,506,Maalahden seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,27,34,20010724094735
6990068,221941,506,Maalahden seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,38,34,20010724102681
6990068,221941,506,Maalahden seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,18,yksilöä,LUPAHALLIN,500,15/08/2005 09:27,500,2004,62,34,20040728085520
6990068,221941,506,Maalahden seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,7,yksilöä,LUPAHALLIN,500,29/07/2010 12:54,500,2009,75,34,20090806153088
6990068,221941,506,Maalahden seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,62,34,20050726130907
6990068,221941,506,Maalahden seutu,29/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,52,34,20010725132365
6990068,221941,506,Maalahden seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,10/07/2009 12:44,500,2008,68,34,20080731143535
6949084,208946,507,Närpiön seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,30,34,20020827113753
6949084,208946,507,Närpiön seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,04/06/2003 10:22,500,2003,1,34,20030114132028
6949084,208946,507,Närpiön seutu,05/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,08/08/2007 10:10,500,2006,66,34,20060725102516
6949084,208946,507,Närpiön seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,8,34,20020827140374
6949084,208946,507,Närpiön seutu,01/06/2012,2012,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,500,17/07/2013 08:20,500,2012,81,34,20020826153152
6949084,208946,507,Närpiön seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,63,34,20050726131554
6949084,208946,507,Närpiön seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,13,yksilöä,LUPAHALLIN,500,10/08/2005 09:28,500,2004,63,34,20040728084873
6949084,208946,507,Närpiön seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,18,yksilöä,LUPAHALLIN,500,10/07/2009 12:44,500,2008,69,34,20080731144130
6949084,208946,507,Närpiön seutu,02/09/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,12/02/2003 10:56,500,2002,20,34,20020827123829
6949084,208946,507,Närpiön seutu,30/09/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,500,23/02/2004 09:07,500,2003,62,34,20030722094598
6949084,208946,507,Närpiön seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,12,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,1,34,20040108094753
6949084,208946,507,Närpiön seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,19,yksilöä,LUPAHALLIN,500,30/07/2010 14:42,500,2009,76,34,20090731092519
6949084,208946,507,Närpiön seutu,05/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,04/08/2008 14:52,500,2007,66,34,20070725112410
6949084,208946,507,Närpiön seutu,28/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,500,18/12/2002 14:41,500,2001,41,34,20010724103510
6905102,212945,508,Lapväärtin seutu,13/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,27/06/2003 09:39,500,2003,9,34,20030213102510
6905102,212945,508,Lapväärtin seutu,01/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,500,15/08/2005 09:27,500,2004,64,34,20040728085771
6905102,212945,508,Lapväärtin seutu,07/09/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,18/09/2006 10:54,500,2005,64,34,20050727102912
6905102,212945,508,Lapväärtin seutu,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,500,10/08/2009 11:51,500,2008,70,34,20080731143530
6905102,212945,508,Lapväärtin seutu,31/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,500,17/08/2004 10:32,500,2004,8,34,20040227093226
6905102,212945,508,Lapväärtin seutu,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,13,yksilöä,LUPAHALLIN,500,09/07/2010 12:27,500,2009,77,34,20090731091915
6794147,212946,560,Lounais-Satakunta,21/11/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,550,30/08/2004 10:13,550,2003,179,34,20031118122908
6794147,212946,560,Lounais-Satakunta,09/11/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,550,22/08/2005 09:18,550,2004,195,34,20041114144362
6875114,214944,561,Merikarvia,17/09/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,09/03/2005 13:58,550,2004,34,34,20040315112326
6875114,214944,561,Merikarvia,20/09/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,26/11/2010 14:15,550,2010,32,34,20100319105331
6875114,214944,561,Merikarvia,03/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,17/08/2007 15:17,550,2007,6,34,20070119135928
6875114,214944,561,Merikarvia,11/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,550,10/07/2003 15:44,550,2002,46,34,20020409123282
6875114,214944,561,Merikarvia,04/09/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,01/11/2010 09:55,550,2010,13,34,20100120154038
6875114,214944,561,Merikarvia,13/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,07/08/2009 11:11,550,2009,28,34,20090209134708
6875114,214944,561,Merikarvia,16/09/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,14/09/2007 14:06,550,2007,32,34,20070315092253
6875114,214944,561,Merikarvia,11/09/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,15/08/2008 14:36,550,2007,216,34,20070911133965
6875114,214944,561,Merikarvia,11/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,550,10/07/2003 15:44,550,2002,44,34,20020409094117
6875114,214944,561,Merikarvia,21/09/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,13/09/2010 14:41,550,2009,214,34,20100813111452
6839129,214945,566,Pori,03/05/2007,2007,LUPAMMM,MMM poikkeusluvat,22/51,22/51 pyydystäminen merkintää varten tutkimus- ja koulutustarkoituksessa,HALLI,Halli,SAALIS,Saalis,,,,,13,yksilöä,LOMAKE_ID_19,900,12/11/2007 14:43,1000,2007,1714/72,0,
6839129,214945,566,Pori,06/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,06/09/2005 09:45,550,2004,156,34,20040806124826
6839129,214945,566,Pori,18/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,550,18/08/2006 14:07,550,2005,171,34,20050818092234
6839129,214945,566,Pori,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,5,yksilöä,LUPAHALLIN,550,15/08/2008 14:36,550,2007,172,34,20070803112914
6839129,214945,566,Pori,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,550,14/09/2009 11:00,550,2008,141,34,20080811145115
6839129,220945,566,Pori,10/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,550,10/07/2003 15:44,550,2002,43,34,20020408134619
6839129,214945,566,Pori,08/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,30/08/2004 10:13,550,2003,141,34,20030808112750
6839129,214945,566,Pori,22/08/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,550,20/07/2007 15:15,550,2006,142,34,20060822105545
6839129,214945,566,Pori,25/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,22/08/2005 09:18,550,2005,57,34,20050324131025
6839129,214945,566,Pori,12/12/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,550,19/08/2008 13:07,550,2008,114,34,20080609106249
6839129,214945,566,Pori,13/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,20/01/2005 10:42,550,2004,188,34,20040913125740
6839129,214945,566,Pori,16/11/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,30/08/2004 10:13,550,2004,70,34,20040514121234
6839129,214945,566,Pori,25/08/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,17/08/2007 15:17,550,2006,133,34,20060714116485
6839129,214945,566,Pori,14/12/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,550,13/09/2010 14:41,550,2009,242,34,20091214093009
